Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb
101.2563,0.09057268,0.6903501,0.2199726,-0.5223633,-0.3403239,0.5686089,0.5366565,5.960464E-08,0.02379575,0.2105258,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3031,0.09066305,0.6903191,0.2202113,-0.5221597,-0.3406024,0.5688019,0.5364734,5.960464E-08,0.02379575,0.2105258,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3177,0.09070634,0.6903406,0.2201844,-0.522122,-0.3406334,0.5688161,0.5364753,5.960464E-08,0.02379575,0.2105258,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3385,0.09078161,0.6904237,0.21996,-0.5220618,-0.3406532,0.568786,0.5365533,5.960464E-08,0.02379575,0.2105258,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3549,0.09086226,0.6904579,0.2199896,-0.522004,-0.340522,0.5687371,0.5367445,5.960464E-08,0.02379575,0.2145168,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3656,0.09097659,0.6904287,0.220157,-0.5219488,-0.3404699,0.5687463,0.5368216,5.960464E-08,0.02379575,0.2137192,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.3923,0.09096242,0.6903671,0.2201641,-0.5219525,-0.3403567,0.5689086,0.5367177,5.960464E-08,0.02379575,0.2121614,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.4115,0.09098888,0.6904048,0.2201575,-0.5220231,-0.3402059,0.5690141,0.5366329,5.960464E-08,0.02379575,0.2115727,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.4401,0.09093842,0.6904374,0.2201454,-0.5221111,-0.3400367,0.5690935,0.5365702,5.960464E-08,0.02379575,0.2111959,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.4622,0.09092309,0.6904407,0.2201842,-0.5221257,-0.3399963,0.5691379,0.5365345,5.960464E-08,0.02379575,0.2131724,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.4809,0.09087795,0.690452,0.2200462,-0.5221294,-0.3399926,0.569106,0.5365671,5.960464E-08,0.02379575,0.2162078,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.5062,0.09090386,0.6905169,0.2201485,-0.5220792,-0.3400324,0.5690338,0.5366673,5.960464E-08,0.02379575,0.2188376,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.529,0.09093854,0.690538,0.2200258,-0.5220571,-0.3400271,0.5689926,0.536736,5.960464E-08,0.02379575,0.2198301,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.5464,0.09094322,0.6905205,0.2201138,-0.5220363,-0.3399433,0.5690089,0.5367919,5.960464E-08,0.02379575,0.220465,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.5702,0.09092586,0.6904941,0.2202368,-0.5219844,-0.3399441,0.5690313,0.5368181,5.960464E-08,0.02379575,0.2208712,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.5928,0.09088498,0.690504,0.2203248,-0.5219336,-0.3400311,0.5690325,0.5368111,5.960464E-08,0.02379575,0.2211312,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.6103,0.09096339,0.6906111,0.2203368,-0.5219728,-0.3398928,0.5690736,0.5368171,5.960464E-08,0.02379575,0.2212976,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.6366,0.09110855,0.6906424,0.2204366,-0.5221269,-0.3394164,0.5692531,0.5367783,5.960464E-08,0.02379575,0.2214041,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.6564,0.09103466,0.6906011,0.2204559,-0.5223358,-0.3391387,0.5695544,0.5364308,5.960464E-08,0.02379575,0.2174943,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.6816,0.0909394,0.6905126,0.220354,-0.5225738,-0.3391034,0.5701643,0.5355728,5.960464E-08,0.02379575,0.2140966,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.7056,0.0910348,0.6904582,0.220397,-0.5227277,-0.3393614,0.5705872,0.5348083,5.960464E-08,0.02379575,0.2128118,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.7254,0.09084139,0.6906414,0.2199417,-0.5228744,-0.3396321,0.5709692,0.5340848,5.960464E-08,0.02379575,0.2119891,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.7521,0.09081575,0.6907039,0.2198513,-0.5231313,-0.3396335,0.571081,0.5337128,5.960464E-08,0.02379575,0.2114624,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.7672,0.09074169,0.6908032,0.2196467,-0.5233268,-0.3397202,0.5710215,0.5335295,5.960464E-08,0.02379575,0.2111252,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.7908,0.0907249,0.6909041,0.2194918,-0.5234613,-0.339631,0.5710586,0.5334146,5.960464E-08,0.02379575,0.2109095,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.8181,0.09067888,0.6910345,0.2193987,-0.5239676,-0.3391217,0.5714315,0.532842,5.960464E-08,0.02379575,0.2107222,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.8363,0.09062818,0.691138,0.2192717,-0.5244453,-0.3385673,0.57183,0.5322968,5.960464E-08,0.02379575,0.2106829,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.855,0.09068137,0.6912642,0.2192237,-0.5250594,-0.337943,0.5722973,0.5315853,5.960464E-08,0.02379575,0.2106263,0.2282492,0.6936996,0,0,0,0,0,0,0,0,0,0,0,0
101.8803,0.0908123,0.6918756,0.2196437,-0.5262265,-0.3367186,0.5726939,0.5307805,5.960464E-08,0.02379575,0.2105772,0.2282492,0.6875193,0,0,0,0,0,0,0,0,0,0,0,0
101.904,0.09102048,0.6923364,0.219561,-0.5274675,-0.3351973,0.5725209,0.5306982,5.960464E-08,0.02379575,0.2105587,0.2282492,0.6851912,0,0,0,0,0,0,0,0,0,0,0,0
101.9229,0.09121751,0.6930041,0.2198558,-0.5279778,-0.3339904,0.5719616,0.5315541,5.960464E-08,0.02379575,0.2105468,0.2282492,0.6837031,0,0,0,0,0,0,0,0,0,0,0,0
101.9465,0.09147323,0.6940956,0.2197361,-0.5288842,-0.3321785,0.5708725,0.5329574,5.960464E-08,0.02379575,0.2105392,0.2282492,0.6827514,0,0,0,0,0,0,0,0,0,0,0,0
101.9729,0.09191018,0.6955375,0.2197264,-0.5304465,-0.3296287,0.5687562,0.5352455,5.960464E-08,0.03184788,0.2025269,0.2282492,0.6821427,0,0,0,0,0,0,0,0,0,0,0,0
101.9936,0.09248308,0.6971,0.2198422,-0.5322168,-0.3259761,0.5664046,0.5382106,5.960464E-08,0.03697287,0.1974263,0.2282492,0.681753,0,0,0,0,0,0,0,0,0,0,0,0
102.0175,0.09291549,0.6986608,0.2197575,-0.5345652,-0.321018,0.5640914,0.5412842,5.960464E-08,0.04142151,0.1930401,0.2282492,0.6814153,0,0,0,0,0,0,0,0,0,0,0,0
102.0405,0.09327982,0.7001595,0.2195801,-0.5368515,-0.317214,0.5619007,0.5435379,5.960464E-08,0.04314623,0.1781549,0.2214388,0.6762599,0,0,0,0,0,0,0,0,0,0,0,0
102.0578,0.09346061,0.7022672,0.2193127,-0.5393418,-0.3138229,0.5593569,0.5456606,5.960464E-08,0.04424892,0.1578896,0.2116033,0.6689675,0,0,0,0,0,0,0,0,0,0,0,0
102.082,0.0940287,0.7048851,0.2187735,-0.5421985,-0.3101366,0.5551024,0.5492699,5.960464E-08,0.04495405,0.1411168,0.2012371,0.6643192,0,0,0,0,0,0,0,0,0,0,0,0
102.1014,0.09459902,0.7086741,0.2187295,-0.5423029,-0.3087755,0.5463445,0.5586349,5.960464E-08,0.04540514,0.1302879,0.1946395,0.6613518,0,0,0,0,0,0,0,0,0,0,0,0
102.1254,0.09550409,0.7148836,0.2176568,-0.538411,-0.3108881,0.5305618,0.5761653,5.960464E-08,0.04569384,0.123315,0.190409,0.65945,0,0,0,0,0,0,0,0,0,0,0,0
102.1485,0.0965509,0.7207177,0.2176176,-0.5353163,-0.3106306,0.5108954,0.5965996,5.960464E-08,0.04769974,0.1088091,0.1590506,0.6353604,0,0,0,0,0,0,0,0,0,0,0,0
102.1666,0.09760469,0.7262576,0.2191222,-0.5359524,-0.3054025,0.4989373,0.6087248,5.960464E-08,0.03099995,0.08978014,0.1022951,0.5614174,0,0,0,0,0,0,0,0,0,0,0,0
102.1921,0.09867212,0.7328205,0.2216767,-0.5382159,-0.2954363,0.4916853,0.6174841,5.960464E-08,0.0203358,0.07752941,0.0659261,0.514459,0,0,0,0,0,0,0,0,0,0,0,0
102.2217,0.09921333,0.739145,0.2227148,-0.5417868,-0.2817938,0.4801099,0.6297252,5.960464E-08,0.01100736,0.06709561,0.03431708,0.474124,0,0,0,0,0,0,0,0,0,0,0,0
102.2377,0.09989794,0.7469743,0.2236552,-0.5433887,-0.2757497,0.4724848,0.6367487,5.960464E-08,0.007238394,0.05653688,0.02224794,0.4394221,0,0,0,0,0,0,0,0,0,0,0,0
102.2563,0.1002907,0.7576051,0.2250579,-0.5445896,-0.2670385,0.4592009,0.6490355,5.960464E-08,0.004639329,0.03995098,0.01428239,0.3608526,0,0,0,0,0,0,0,0,0,0,0,0
102.2798,0.1007466,0.7649962,0.2271929,-0.5457476,-0.2529864,0.4371029,0.6686543,5.960464E-08,0.002970885,0.02609604,0.009158843,0.2742848,0,0,0,0,0,0,0,0,0,0,0,0
102.3071,0.1006415,0.7715935,0.2276811,-0.5481599,-0.2372502,0.4170358,0.6850652,5.960464E-08,0.001904625,0.01715586,0.005869944,0.2189862,0,0,0,0,0,0,0,0,0,0,0,0
102.331,0.1001472,0.7785199,0.2288458,-0.5506565,-0.2257645,0.4058755,0.6935942,5.960464E-08,0.001225029,0.01140166,0.003760722,0.1836603,0,0,0,0,0,0,0,0,0,0,0,0
102.361,0.09906232,0.7867844,0.2294134,-0.5528643,-0.2164779,0.396511,0.7001839,5.960464E-08,0.0006362888,0.006389509,0.001929422,0.1529832,0,0,0,0,0,0,0,0,0,0,0,0
102.3771,0.097695,0.7949219,0.2287167,-0.5554928,-0.2076858,0.3823386,0.7085984,5.960464E-08,0.0004346679,0.004092942,0.001239021,0.1326663,0,0,0,0,0,0,0,0,0,0,0,0
102.3896,0.09586858,0.8048934,0.2275156,-0.557932,-0.2022829,0.3702135,0.7146576,5.960464E-08,0.0003446155,0.003275327,0.0009948405,0.1254964,0,0,0,0,0,0,0,0,0,0,0,0
102.4158,0.09400977,0.8092113,0.2271822,-0.5609529,-0.1969936,0.3560993,0.7209151,5.960464E-08,0,0.001679001,0.0005195382,0.1115532,0,0,0,0,0,0,0,0,0,0,0,0
102.4359,0.09254574,0.8130943,0.2267925,-0.5632745,-0.1934771,0.3439465,0.7259403,5.960464E-08,0,0.001296635,0.000359634,0.1134206,0,0,0,0,0,0,0,0,0,0,0,0
102.4587,0.09062776,0.8210904,0.2251109,-0.5654659,-0.190706,0.3310339,0.7309556,5.960464E-08,0,0.001232365,0.0002487099,0.1203198,0,0,0,0,0,0,0,0,0,0,0,0
102.4883,0.08978308,0.8286209,0.224552,-0.5662656,-0.183248,0.3085378,0.7420026,5.960464E-08,0,0.0011883,0,0.1333071,0,0,0,0,0,0,0,0,0,0,0,0
102.5119,0.08891996,0.8364734,0.2247346,-0.5653653,-0.1736918,0.2860962,0.7538848,5.960464E-08,0,0.001151394,0,0.1447075,0,0,0,0,0,0,0,0,0,0,0,0
102.5234,0.08710855,0.845208,0.2248753,-0.5642005,-0.1631343,0.2673511,0.7639297,5.960464E-08,0,0.001144758,0,0.1470894,0,0,0,0,0,0,0,0,0,0,0,0
102.5567,0.08525521,0.850735,0.2235687,-0.5611061,-0.1454597,0.2402796,0.7786315,5.960464E-08,0,0.001129121,0,0.1517291,0,0,0,0,0,0,0,0,0,0,0,0
102.5677,0.08451559,0.8549945,0.2230751,-0.5588003,-0.1374381,0.2258807,0.7860222,5.960464E-08,0,0.001124614,0,0.1527011,0,0,0,0,0,0,0,0,0,0,0,0
102.5952,0.08351534,0.8643937,0.2219646,-0.5531245,-0.1232481,0.1940318,0.8007589,5.960464E-08,0,0.001115544,0,0.1604079,0,0,0,0,0,0,0,0,0,0,0,0
102.6382,0.08364389,0.8669962,0.2208908,-0.5365848,-0.09281166,0.1220767,0.8297952,5.960464E-08,0,0.005549579,0,0.1722684,0,0,0,0,0,0,0,0,0,0,0,0
102.6485,0.08347385,0.8733768,0.2207986,-0.5331563,-0.08806669,0.1105756,0.8341233,5.960464E-08,0,0.009086955,0,0.1787063,0,0,0,0,0,0,0,0,0,0,0,0
102.6576,0.08364229,0.8834533,0.2209444,-0.5247003,-0.07717716,0.08410711,0.843599,5.960464E-08,0,0.01191026,0,0.1838566,0,0,0,0,0,0,0,0,0,0,0,0
102.6771,0.08499546,0.883657,0.2215967,-0.5088897,-0.05914404,0.04170198,0.8577845,5.960464E-08,0,0.02385147,0,0.2041203,0,0,0,0,0,0,0,0,0,0,0,0
102.702,0.0840176,0.8838319,0.2220261,-0.4902457,-0.03813814,0.001262705,0.8707486,5.960464E-08,0,0.0314365,0,0.2170043,0,0,0,0,0,0,0,0,0,0,0,0
102.7256,0.08219578,0.8830422,0.2216942,-0.472026,-0.01897752,-0.0321518,0.8807938,5.960464E-08,0,0.03798094,0,0.2283114,0,0,0,0,0,0,0,0,0,0,0,0
102.7451,0.08229852,0.8839974,0.2225889,-0.454316,-0.002922048,-0.06481336,0.8884749,5.960464E-08,0,0.03935014,0,0.2426093,0,0,0,0,0,0,0,0,0,0,0,0
102.7672,0.08350319,0.8824905,0.2241919,-0.4250019,0.0159207,-0.1181927,0.8973017,5.960464E-08,0,0.04752461,0.01176155,0.3054136,0,0,0,0,0,0,0,0,0,0,0,0
102.794,0.08330252,0.8795449,0.2255344,-0.3880194,0.0336872,-0.1822513,0.9028237,5.960464E-08,0,0.05060394,0.01617614,0.3292192,0,0,0,0,0,0,0,0,0,0,0,0
102.8195,0.07969691,0.8781028,0.2258734,-0.362135,0.04402459,-0.2207426,0.9045401,5.960464E-08,0,0.05257117,0.01899379,0.3444656,0,0,0,0,0,0,0,0,0,0,0,0
102.8391,0.07396287,0.8782576,0.2240651,-0.3394171,0.05162622,-0.2477074,0.9059646,5.960464E-08,0,0.05868422,0.02596171,0.3481165,0,0,0,0,0,0,0,0,0,0,0,0
102.862,0.06859481,0.8790178,0.2223917,-0.3283964,0.05103371,-0.2567446,0.9075426,5.960464E-08,0,0.06564557,0.03336795,0.306748,0,0,0,0,0,0,0,0,0,0,0,0
102.8862,0.06622409,0.878633,0.2218182,-0.317716,0.0493688,-0.2690447,0.9078735,5.960464E-08,0,0.07008189,0.03808603,0.2784621,0,0,0,0,0,0,0,0,0,0,0,0
102.9024,0.06292006,0.8775814,0.2210291,-0.3050929,0.04791318,-0.2840553,0.9077088,5.960464E-08,0,0.07291351,0.04109698,0.260303,0,0,0,0,0,0,0,0,0,0,0,0
102.9276,0.05849525,0.8769121,0.2201875,-0.2879058,0.04278282,-0.3016396,0.9079062,5.960464E-08,0,0.0747227,0.04307956,0.248766,0,0,0,0,0,0,0,0,0,0,0,0
102.9524,0.05479628,0.8777269,0.2184179,-0.2811651,0.03582218,-0.3073535,0.9084035,5.960464E-08,0,0.0780504,0.04434788,0.2551619,0,0,0,0,0,0,0,0,0,0,0,0
102.9694,0.05044718,0.8783483,0.2158762,-0.2811165,0.02778702,-0.307106,0.9087834,5.960464E-08,0,0.08198389,0.04515897,0.2669169,0,0,0,0,0,0,0,0,0,0,0,0
102.9919,0.04663677,0.8779246,0.2137699,-0.2843223,0.02196147,-0.3044547,0.9088377,5.960464E-08,0,0.08452735,0.0456778,0.274454,0,0,0,0,0,0,0,0,0,0,0,0
103.0136,0.04412025,0.8760405,0.2128529,-0.2915592,0.01326697,-0.2973701,0.909059,5.960464E-08,0,0.0861525,0.04600985,0.2792705,0,0,0,0,0,0,0,0,0,0,0,0
103.0397,0.04193789,0.870984,0.2133932,-0.2915444,0.01114523,-0.2900181,0.9114643,5.960464E-08,0,0.08756088,0.04859206,0.2738943,0,0,0,0,0,0,0,0,0,0,0,0
103.0663,0.03985947,0.8662213,0.2147872,-0.2784695,0.01494651,-0.269464,0.9217486,5.960464E-08,0,0.08809251,0.05199736,0.2879788,0,0,0,0,0,0,0,0,0,0,0,0
103.0793,0.03808388,0.8615533,0.2152361,-0.274973,0.02563128,-0.2537687,0.9270029,5.960464E-08,0,0.08442454,0.05005662,0.3007926,0,0,0,0,0,0,0,0,0,0,0,0
103.1015,0.04137674,0.8595585,0.2153915,-0.2649111,0.03625139,-0.2436852,0.932269,5.960464E-08,0,0.08207193,0.04881324,0.3090247,0,0,0,0,0,0,0,0,0,0,0,0
103.1264,0.04266647,0.8590398,0.2137633,-0.2590008,0.0446058,-0.2485939,0.9322714,5.960464E-08,0,0.08056398,0.04801673,0.3142974,0,0,0,0,0,0,0,0,0,0,0,0
103.1528,0.04188222,0.8570386,0.2123499,-0.2527508,0.05224296,-0.2587078,0.9308373,5.960464E-08,0.009346182,0.08817912,0.04594818,0.3370609,0,0,0,0,0,0,0,0,0,0,0,0
103.1696,0.04065269,0.853996,0.2114166,-0.2446855,0.0568258,-0.2685299,0.9299417,5.960464E-08,0.0226819,0.1004421,0.05031015,0.37545,0,0,0,0,0,0,0,0,0,0,0,0
103.1954,0.03845071,0.851125,0.2106981,-0.2412058,0.05780116,-0.2705319,0.9302104,5.960464E-08,0.03114005,0.1082345,0.05309442,0.4001391,0,0,0,0,0,0,0,0,0,0,0,0
103.2183,0.03764857,0.8496807,0.2095919,-0.2388827,0.05920586,-0.2718811,0.9303281,5.960464E-08,0.03652185,0.1131997,0.05487332,0.4159829,0,0,0,0,0,0,0,0,0,0,0,0
103.2367,0.03593392,0.8468619,0.2082807,-0.2369754,0.06010733,-0.2738674,0.9301755,5.960464E-08,0.03551706,0.1163687,0.06056276,0.4237403,0,0,0,0,0,0,0,0,0,0,0,0
103.257,0.03455678,0.8433351,0.2080547,-0.2337866,0.06123137,-0.277702,0.9297721,5.960464E-08,0.02661807,0.1162146,0.06328472,0.4121813,0,0,0,0,0,0,0,0,0,0,0,0
103.2922,0.03187698,0.8389487,0.2079194,-0.2249394,0.06118622,-0.2769578,0.9321765,5.960464E-08,0.01370036,0.1137141,0.05516804,0.3512621,0,0,0,0,0,0,0,0,0,0,0,0
103.303,0.0297988,0.8353567,0.2076287,-0.2202877,0.0615186,-0.2718107,0.9347769,5.960464E-08,0.01097247,0.1131889,0.05345878,0.3385427,0,0,0,0,0,0,0,0,0,0,0,0
103.3338,0.03007182,0.831928,0.2061659,-0.2105775,0.06772076,-0.266116,0.9382182,5.960464E-08,0.005630749,0.1121632,0.05011598,0.3137628,0,0,0,0,0,0,0,0,0,0,0,0
103.348,0.03034526,0.8314488,0.2043117,-0.2091317,0.0705258,-0.269438,0.9373864,5.960464E-08,0.00360917,0.1117756,0.04885109,0.2815052,0,0,0,0,0,0,0,0,0,0,0,0
103.4006,0.02622568,0.8313932,0.2001582,-0.222036,0.05882839,-0.2603673,0.937789,5.960464E-08,0.00148407,0.1113686,0.04752234,0.3134312,0,0,0,0,0,0,0,0,0,0,0,0
103.4166,0.02527878,0.8298611,0.1992159,-0.2253285,0.05449192,-0.2559285,0.9384873,5.960464E-08,0.0009523103,0.111267,0.04719044,0.321424,0,0,0,0,0,0,0,0,0,0,0,0
103.4272,0.02265153,0.8239479,0.1957479,-0.2271997,0.0524492,-0.2503791,0.9396487,5.960464E-08,0.0007635467,0.1112309,0.04707222,0.3242653,0,0,0,0,0,0,0,0,0,0,0,0
103.439,0.0228787,0.8208703,0.1947697,-0.2282686,0.05252642,-0.2450579,0.9407874,5.960464E-08,0.0006190886,0.113388,0.04927089,0.3337193,0,0,0,0,0,0,0,0,0,0,0,0
103.4556,0.02372164,0.8168267,0.1941937,-0.2264714,0.05663405,-0.2392246,0.9424834,5.960464E-08,0.000415622,0.1164891,0.04831002,0.3449529,0,0,0,0,0,0,0,0,0,0,0,0
103.4793,0.02223313,0.8133999,0.1937441,-0.2197701,0.06145704,-0.2290181,0.9462953,5.960464E-08,0.005226484,0.1162915,0.043099,0.3704108,0,0,0,0,0,0,0,0,0,0,0,0
103.5007,0.01997938,0.8110224,0.1923141,-0.2124612,0.06286645,-0.2175942,0.9505582,5.960464E-08,0.01194279,0.1144197,0.03621222,0.3925708,0,0,0,0,0,0,0,0,0,0,0,0
103.5257,0.01837453,0.8074157,0.1903307,-0.2047581,0.06368597,-0.2082118,0.9542882,5.960464E-08,0.0177415,0.1127939,0.03026089,0.4118136,0,0,0,0,0,0,0,0,0,0,0,0
103.5505,0.0160961,0.803775,0.188491,-0.1980129,0.06464035,-0.196161,0.9581928,5.960464E-08,0.06042393,0.1209388,0.04287034,0.5167457,0,0,0,0,0,0,0,0,0,0,0,0
103.5721,0.0137313,0.8001671,0.1865627,-0.1914914,0.06777486,-0.1729229,0.963761,5.960464E-08,0.1124423,0.1378012,0.06520917,0.6366355,0,0,0,0,0,0,0,0,0,0,0,0
103.5902,0.01279254,0.7965706,0.1844706,-0.1890686,0.07050572,-0.1637374,0.965646,5.960464E-08,0.1493794,0.1520058,0.0829213,0.7139645,0,0,0,0,0,0,0,0,0,0,0,0
103.6166,0.01223577,0.7944272,0.1829004,-0.1907296,0.06903915,-0.1572766,0.9664988,5.960464E-08,0.1729801,0.1610696,0.09445581,0.7630897,0,0,0,0,0,0,0,0,0,0,0,0
103.6381,0.01106609,0.7905481,0.1813386,-0.1898177,0.0653326,-0.1530203,0.9676186,5.960464E-08,0.2496936,0.2021657,0.1633106,0.80809,0,0,0,0,0,0,0,0,0,0,0,0
103.6572,0.0105422,0.7847323,0.1793661,-0.1856218,0.06357614,-0.153475,0.9684772,5.960464E-08,0.2990133,0.2303952,0.2126436,0.8190455,0,0,0,0,0,0,0,0,0,0,0,0
103.685,0.00946503,0.7797162,0.1762233,-0.1817731,0.05950223,-0.1558035,0.969094,5.960464E-08,0.3790149,0.2933143,0.3211274,0.8356272,0,0,0,0,0,0,0,0,0,0,0,0
103.7006,0.008895757,0.7751276,0.1750167,-0.1785057,0.05539344,-0.1569981,0.969752,5.960464E-08,0.4050082,0.3191359,0.3653687,0.8406146,0,0,0,0,0,0,0,0,0,0,0,0
103.7374,0.007583474,0.7684399,0.1716446,-0.1730217,0.0534785,-0.1506054,0.971865,5.960464E-08,0.4274946,0.3415422,0.4037753,0.8448328,0,0,0,0,0,0,0,0,0,0,0,0
103.7499,0.006504497,0.7645477,0.1691484,-0.170709,0.05187127,-0.1481006,0.9727457,5.960464E-08,0.4232314,0.3992441,0.466492,0.8457189,0,0,0,0,0,0,0,0,0,0,0,0
103.7686,0.004663922,0.7543538,0.1662207,-0.1628903,0.04899508,-0.1456491,0.9746038,5.960464E-08,0.4171005,0.5107385,0.5811386,0.848667,0,0,0,0,0,0,0,0,0,0,0,0
103.8126,0.005825987,0.7523432,0.1677036,-0.1396946,0.0500844,-0.1474148,0.9778783,5.960464E-08,0.4106736,0.6341789,0.705968,0.8539624,0,0,0,0,0,0,0,0,0,0,0,0
103.8348,0.006462061,0.7495118,0.1689242,-0.134829,0.05027282,-0.1491301,0.9782914,5.960464E-08,0.4090694,0.6649756,0.7370768,0.8552866,0,0,0,0,0,0,0,0,0,0,0,0
103.8538,0.008791897,0.7454858,0.1718641,-0.1299079,0.0511661,-0.150961,0.9786301,5.960464E-08,0.4484382,0.7085024,0.7639723,0.8540624,0,0,0,0,0,0,0,0,0,0,0,0
103.8609,0.009869763,0.7449996,0.1732762,-0.1284019,0.05176083,-0.154617,0.9782267,5.960464E-08,0.4484382,0.7085024,0.7639723,0.8540624,0,0,0,0,0,0,0,0,0,0,0,0
103.8814,0.009685049,0.7450793,0.1730363,-0.1293908,0.05019703,-0.1624026,0.9769154,5.960464E-08,0.4655403,0.7045634,0.7741943,0.852335,0,0,0,0,0,0,0,0,0,0,0,0
103.8995,0.009410191,0.7438403,0.1730831,-0.1298934,0.04845146,-0.167527,0.9760712,5.960464E-08,0.4765442,0.7020488,0.780768,0.85123,0,0,0,0,0,0,0,0,0,0,0,0
103.9255,0.008682262,0.742555,0.175099,-0.1273685,0.04757956,-0.1678135,0.9763975,5.960464E-08,0.4836183,0.7004419,0.7849646,0.8505229,0,0,0,0,0,0,0,0,0,0,0,0
103.9455,0.008631518,0.7410657,0.1754355,-0.1247991,0.0466013,-0.1700283,0.9763933,5.960464E-08,0.48816,0.6994145,0.7875994,0.8500708,0,0,0,0,0,0,0,0,0,0,0,0
103.967,0.008393656,0.7381266,0.1751896,-0.1209079,0.04326458,-0.1789653,0.9754388,5.960464E-08,0.4424378,0.5791101,0.6900589,0.849781,0,0,0,0,0,0,0,0,0,0,0,0
103.9916,0.008559244,0.7349415,0.1759426,-0.114866,0.04057126,-0.1873801,0.9747043,5.960464E-08,0.380833,0.4151044,0.5086575,0.8495302,0,0,0,0,0,0,0,0,0,0,0,0
104.0217,0.008046688,0.7322516,0.1763324,-0.1051429,0.04106228,-0.1901748,0.9752397,5.960464E-08,0.3575745,0.3534021,0.4402721,0.8494353,0,0,0,0,0,0,0,0,0,0,0,0
104.0411,0.007659685,0.7306512,0.1771627,-0.09784818,0.04046663,-0.1923327,0.9756005,5.960464E-08,0.3404343,0.3028818,0.3693196,0.8493745,0,0,0,0,0,0,0,0,0,0,0,0
104.0611,0.007395006,0.7289501,0.1776477,-0.09386287,0.03963189,-0.1933951,0.9758163,5.960464E-08,0.2993281,0.2457793,0.2571865,0.7760071,0,0,0,0,0,0,0,0,0,0,0,0
104.0893,0.006858169,0.7287083,0.1778456,-0.09063645,0.03839126,-0.1940965,0.9760316,5.960464E-08,0.263671,0.1961888,0.1599634,0.7115424,0,0,0,0,0,0,0,0,0,0,0,0
104.1085,0.006370167,0.7288678,0.1775205,-0.09104842,0.03570635,-0.1974135,0.9754298,5.960464E-08,0.2501605,0.1775323,0.1231894,0.6869294,0,0,0,0,0,0,0,0,0,0,0,0
104.1244,0.00630745,0.7278689,0.1780929,-0.09058153,0.03386676,-0.2019754,0.9746045,5.960464E-08,0.2453385,0.1708527,0.1102425,0.6781964,0,0,0,0,0,0,0,0,0,0,0,0
104.156,0.006797074,0.7269075,0.1787996,-0.08823927,0.03279332,-0.2094346,0.9732809,5.960464E-08,0.2449835,0.1512123,0.08235796,0.6536755,0,0,0,0,0,0,0,0,0,0,0,0
104.1803,0.00704712,0.7261314,0.1789915,-0.08638629,0.03264828,-0.2160989,0.9719943,5.960464E-08,0.2688765,0.132369,0.06958849,0.6247082,0,0,0,0,0,0,0,0,0,0,0,0
104.1908,0.007439964,0.7246754,0.1793516,-0.08477113,0.03297751,-0.2242221,0.9702839,5.960464E-08,0.2858742,0.1166815,0.06135663,0.6042266,0,0,0,0,0,0,0,0,0,0,0,0
104.2229,0.007566683,0.7235669,0.1801599,-0.08118419,0.03404734,-0.230561,0.9690674,5.960464E-08,0.3007024,0.1032581,0.05417542,0.5864351,0,0,0,0,0,0,0,0,0,0,0,0
