Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra,Source
165.9316,0.07743546,0.9265509,0.2302137,-0.8720304,0.03809533,0.1366773,0.4684347,8.34465e-07,0.0,0.006038379,0.0,0.2265281,-0.1046708,0.9250561,0.2416871,-0.8726748,0.000211432,-0.02341746,0.48774,0.0,0.0,0.05416716,0.0,0.001786886,Unknown/Transition,two_hand
165.9453,0.07717482,0.9227963,0.2309012,-0.8690945,0.03720782,0.1449178,0.4714755,6.556511e-07,0.0,0.004831735,0.0,0.2220614,-0.1052956,0.9220776,0.241904,-0.8698574,0.001013992,-0.027237,0.4925497,0.0,0.0,0.054546,0.0,0.001429319,Unknown/Transition,two_hand
165.9598,0.07701172,0.9193244,0.2305045,-0.8660157,0.03657957,0.1529112,0.4746545,4.172325e-07,0.0,0.003867695,0.0,0.2184815,-0.1057607,0.9187863,0.2420194,-0.8669654,0.0007012406,-0.03176667,0.4973544,0.0,0.0,0.05484911,0.0,0.001148531,Unknown/Transition,two_hand
165.9718,0.07752006,0.9162218,0.2301491,-0.8628839,0.03515244,0.1577458,0.4788654,3.576279e-07,0.0,0.002477075,0.0,0.2110014,-0.1060917,0.9156207,0.2423111,-0.8642886,-0.0001726335,-0.03612291,0.5016974,0.0,0.0,0.05528548,0.0004242012,0.0007263942,Unknown/Transition,two_hand
165.9848,0.07814632,0.9131069,0.2303662,-0.8590392,0.0333595,0.1621067,0.4844174,3.576279e-07,0.0,0.001982784,0.0,0.2072939,-0.1064742,0.9121696,0.2420328,-0.8611875,-0.002176825,-0.04076819,0.5066452,0.0,0.0,0.05544068,0.0003436423,0.0005873677,Unknown/Transition,two_hand
166.0013,0.0777876,0.9101467,0.2294017,-0.8550129,0.03230184,0.1671311,0.4898742,2.384186e-07,0.0,0.001584046,0.0,0.2043241,-0.1067632,0.9085392,0.2421287,-0.8575838,-0.003201874,-0.04435572,0.5124181,0.0,0.0,0.05556472,0.0002703763,0.0004795837,Unknown/Transition,two_hand
166.0136,0.07728746,0.9070593,0.2286146,-0.8526337,0.03196098,0.1711432,0.4926504,1.192093e-07,0.0,0.001015434,0.0,0.2024208,-0.106937,0.9050759,0.2423812,-0.8553728,-0.00344619,-0.04688088,0.5158756,0.0,0.0,0.05574347,0.0,0.0002965491,Unknown/Transition,two_hand
166.0266,0.07656361,0.9036987,0.227751,-0.8501264,0.03168001,0.1769041,0.494961,1.788139e-07,0.0,0.0008125968,0.0,0.202801,-0.1063223,0.9013251,0.2424633,-0.8531925,-0.002751325,-0.05091752,0.5190977,0.0,0.0,0.0558069,0.000367369,0.0002467438,Unknown/Transition,two_hand
166.0407,0.07639275,0.9004412,0.2273616,-0.847599,0.03065691,0.1825364,0.4973093,1.192093e-07,0.0,0.0006531953,0.0,0.2031052,-0.1058326,0.8980022,0.2421004,-0.8512479,-0.001064184,-0.05552147,0.5218172,0.0,0.0,0.05585773,0.0005249223,0.0,Unknown/Transition,two_hand
166.0566,0.07641198,0.8978047,0.2261184,-0.8446985,0.02776999,0.1869219,0.5007728,1.192093e-07,0.0,0.0004216356,0.0,0.2035431,-0.1051549,0.8952097,0.2419205,-0.849034,0.002995079,-0.06115638,0.5247783,0.0,0.0,0.05593082,0.0007461303,0.0,Unknown/Transition,two_hand
166.0737,0.07625043,0.8949631,0.2254192,-0.8421447,0.02512811,0.1902649,0.5039447,5.960464e-08,0.0,0.0003417961,0.0,0.2036986,-0.1048099,0.8924879,0.2425696,-0.846663,0.007103192,-0.06492029,0.5281067,0.0,0.0,0.05595693,0.0008282798,0.0,Unknown/Transition,two_hand
166.0841,0.07591486,0.8920836,0.2248218,-0.8404593,0.02330696,0.1924413,0.506015,5.960464e-08,0.0,0.0002666657,0.0,0.208573,-0.1044174,0.8904021,0.242697,-0.8449679,0.009935054,-0.06713379,0.5304937,0.0,0.0,0.06038104,0.0008967373,0.0,Unknown/Transition,two_hand
166.1023,0.075701,0.8891798,0.2248059,-0.836598,0.01975579,0.1974741,0.5106051,5.960464e-08,0.0,0.0,0.0,0.2155764,-0.1037103,0.8890439,0.2434512,-0.8414842,0.01476546,-0.07227521,0.5352221,0.0,0.0,0.06672612,0.0009834708,0.0,Unknown/Transition,two_hand
166.1119,0.07559247,0.88627,0.2246541,-0.8356068,0.01901007,0.1988034,0.5117394,5.960464e-08,0.0,0.0,0.0,0.2180889,-0.1034564,0.8869154,0.2434562,-0.8407158,0.01557629,-0.07365039,0.5362183,0.0,0.0,0.0689749,0.0010172,0.0,Unknown/Transition,two_hand
166.1258,0.07572072,0.8839763,0.223937,-0.8327129,0.01704116,0.2025696,0.5150381,5.960464e-08,0.0,0.0,0.0,0.2201098,-0.1030401,0.8857207,0.2441752,-0.8385753,0.01679432,-0.07868433,0.5388118,0.0,0.0,0.0707713,0.001044475,0.0,Unknown/Transition,two_hand
166.14,0.0759351,0.8818733,0.2228773,-0.8306356,0.01570443,0.2044477,0.5176862,5.960464e-08,0.0,0.0,0.0,0.2230164,-0.1028468,0.8843788,0.2446941,-0.8372619,0.016446,-0.08296032,0.5402219,0.0,0.0,0.06899302,0.001086693,0.0,Unknown/Transition,two_hand
166.1539,0.0760854,0.8796404,0.2222764,-0.8292992,0.01486052,0.2050462,0.5196134,5.960464e-08,0.0,0.0,0.0,0.224049,-0.1030435,0.882973,0.2445845,-0.8365846,0.01595249,-0.08541591,0.5409029,0.0,0.0,0.06641654,0.001096994,0.0,Unknown/Transition,two_hand
166.1666,0.07610442,0.8782998,0.2214707,-0.8273667,0.0135929,0.2045244,0.5229238,5.960464e-08,0.0,0.0,0.0,0.2248748,-0.1030866,0.8817697,0.2452378,-0.8352598,0.01605213,-0.08802954,0.5425258,0.0,0.0,0.06435198,0.000877723,0.0,Unknown/Transition,two_hand
166.1803,0.07580415,0.8764791,0.2213069,-0.8253967,0.01234299,0.2047044,0.5259886,5.960464e-08,0.0,0.0,0.0,0.2255351,-0.102829,0.8802213,0.2461609,-0.8337716,0.01613823,-0.09030448,0.544435,0.0,0.0,0.0626978,0.0007034584,0.0,Unknown/Transition,two_hand
166.1965,0.07504526,0.8747557,0.2213688,-0.8227482,0.0107158,0.2065383,0.5294455,5.960464e-08,0.0,0.0,0.0,0.2264858,-0.1025731,0.8795813,0.2463707,-0.8315045,0.01637518,-0.09194829,0.5476109,0.0,0.0,0.06031235,0.0004372566,0.0,Unknown/Transition,two_hand
166.2072,0.07419849,0.8731461,0.2209576,-0.8206495,0.008924917,0.2097783,0.5314582,5.960464e-08,0.0,0.0,0.0,0.2268236,-0.1022098,0.8786854,0.2463897,-0.8296252,0.01648943,-0.09275665,0.5503147,0.0,0.0,0.05946324,0.0005808616,0.0,Unknown/Transition,two_hand
166.225,0.07420138,0.8716226,0.220388,-0.81887,0.006182352,0.2119716,0.5333683,5.960464e-08,0.0,0.0,0.0,0.2316174,-0.1011881,0.877346,0.2476764,-0.827413,0.01679343,-0.09376176,0.5534568,0.0,0.0,0.05823936,0.0007864904,0.0,Unknown/Transition,two_hand
166.2379,0.0740941,0.8704791,0.2191422,-0.8178414,0.003113391,0.2124704,0.5347729,5.960464e-08,0.0,0.0,0.0,0.2333196,-0.1004098,0.87605,0.2485885,-0.8257208,0.01752315,-0.09452748,0.5558261,0.0,0.0,0.05780387,0.0008615572,0.0,Unknown/Transition,two_hand
166.2513,0.07432517,0.8697843,0.2181425,-0.817157,0.0,0.2125632,0.5357904,5.960464e-08,0.0,0.0,0.0,0.2346805,-0.09978954,0.8751916,0.2483205,-0.8243867,0.01945327,-0.09532449,0.5576032,0.0,0.0,0.05745549,0.0009184231,0.0,Unknown/Transition,two_hand
166.2677,0.07404626,0.8690825,0.2175415,-0.8162492,-0.00259525,0.2136325,0.5367417,5.960464e-08,0.0,0.0,0.0,0.2366392,-0.09919234,0.8742165,0.2485515,-0.8229041,0.02231484,-0.0977233,0.5592684,0.0,0.0,0.05695367,0.001000477,0.0,Unknown/Transition,two_hand
166.2775,0.07382643,0.8681988,0.2172009,-0.8157802,-0.003586043,0.2141285,0.5372511,5.960464e-08,0.0,0.0,0.0,0.2373353,-0.09869821,0.8731596,0.2490955,-0.8222363,0.02366055,-0.09924782,0.5599263,0.0,0.0,0.05677519,0.001036368,0.0,Unknown/Transition,two_hand
166.2935,0.0737974,0.8678455,0.2169213,-0.8149635,-0.004766217,0.2142919,0.538415,5.960464e-08,0.0,0.0,0.0,0.237892,-0.09857132,0.8729174,0.2488617,-0.8216463,0.02581953,-0.1007841,0.5604225,0.0,0.0,0.05663232,0.001060504,0.0,Unknown/Transition,two_hand
166.3046,0.07367756,0.8672113,0.2164215,-0.8141752,-0.005754809,0.2142209,0.5396249,5.960464e-08,0.0,0.0,0.0,0.2383373,-0.09856541,0.872613,0.2485428,-0.8211888,0.02747802,-0.101306,0.5609198,0.0,0.0,0.05651808,0.001076294,0.0,Unknown/Transition,two_hand
166.3226,0.07388441,0.8669621,0.2161305,-0.8132619,-0.007389036,0.21324,0.5413678,5.960464e-08,0.0,0.0,0.0,0.2389784,-0.09858585,0.8727759,0.2480234,-0.8205155,0.02945691,-0.1017684,0.5617206,0.0,0.0,0.05635354,0.001102108,0.005072199,Unknown/Transition,two_hand
166.3348,0.07393761,0.8662619,0.2160261,-0.8127619,-0.008445819,0.2124464,0.5424143,5.960464e-08,0.0,0.0,0.0,0.2392063,-0.09817141,0.8721028,0.2482515,-0.8202084,0.0306242,-0.102225,0.5620236,0.0,0.0,0.05629501,0.001109735,0.009116356,Unknown/Transition,two_hand
166.3514,0.07445136,0.8660613,0.2159287,-0.8122078,-0.0100647,0.2110584,0.5437568,5.960464e-08,0.0,0.0,0.0,0.2393887,-0.09801299,0.8720229,0.2479029,-0.8200449,0.03248814,-0.1022853,0.5621464,0.0,0.0,0.05624831,0.001122332,0.01234432,Unknown/Transition,two_hand
166.3653,0.07468282,0.8658357,0.2154948,-0.8117825,-0.01141341,0.2101806,0.5447044,5.960464e-08,0.0,0.0,0.0,0.2396512,-0.09791603,0.8718293,0.2478636,-0.8197555,0.03474911,-0.1019573,0.5624928,0.0,0.0,0.0561808,0.001132309,0.01697937,Unknown/Transition,two_hand
166.3754,0.0748205,0.8656538,0.2156129,-0.8115327,-0.01193733,0.2103481,0.5450007,5.960464e-08,0.0,0.0,0.0,0.2397446,-0.09787273,0.8716222,0.2477594,-0.8195114,0.03665932,-0.1014201,0.5628243,0.0,0.0,0.05615686,0.001132309,0.01862441,Unknown/Transition,two_hand
166.3885,0.07494166,0.8653871,0.2156641,-0.8112187,-0.01254655,0.2104765,0.5454048,5.960464e-08,0.0,0.0,0.0,0.2398192,-0.09778383,0.8711597,0.2482086,-0.819074,0.03928123,-0.1008914,0.5633788,0.0,0.0,0.05613767,0.0009091925,0.01993868,Unknown/Transition,two_hand
166.4041,0.07524398,0.8652934,0.2154057,-0.8109098,-0.01292159,0.2103916,0.5458881,5.960464e-08,0.0,0.0,0.0,0.2399267,-0.09783553,0.8713189,0.2485152,-0.818487,0.04067085,-0.1012255,0.564073,0.0,0.0,0.05611009,0.0005808616,0.02182908,Unknown/Transition,two_hand
166.421,0.07575647,0.8653093,0.2157079,-0.8104215,-0.01328493,0.2092666,0.5470357,5.960464e-08,0.0,0.0,0.0,0.2399649,-0.09784173,0.8714023,0.2486387,-0.8180586,0.04077148,-0.1015844,0.5646223,0.0,0.0,0.05610033,0.0004622626,0.02250072,Unknown/Transition,two_hand
166.4338,0.07604827,0.8652421,0.2159233,-0.8099585,-0.01316238,0.2082451,0.5481132,5.960464e-08,0.0,0.0,0.0,0.2399954,-0.09773245,0.8714594,0.2492887,-0.8175108,0.04007701,-0.1019044,0.5654075,0.0,0.0,0.05388547,0.000367369,0.02303781,Unknown/Transition,two_hand
166.4476,0.07611116,0.865283,0.2161641,-0.8096204,-0.0125061,0.2077816,0.5488034,5.960464e-08,0.0,0.0,0.0,0.235746,-0.09772682,0.8717943,0.2494915,-0.8168941,0.03950781,-0.1019139,0.5663362,0.0,0.0,0.05068959,0.0002371357,0.0238107,Unknown/Transition,two_hand
166.4628,0.076207,0.8652976,0.2159766,-0.8092176,-0.01169202,0.2073876,0.5495639,5.960464e-08,0.0,0.0,0.0,0.2342335,-0.09772725,0.8722582,0.2490763,-0.8162676,0.03891077,-0.1017807,0.567304,0.0,0.0,0.04955157,0.0,0.02408573,Unknown/Transition,two_hand
166.4736,0.07645068,0.8651722,0.2162816,-0.8087937,-0.01150573,0.2066028,0.5504868,5.960464e-08,0.0,0.0,0.0,0.2330229,-0.09773269,0.8723967,0.2489384,-0.8160043,0.03830772,-0.1018907,0.5677041,0.0,0.0,0.04864044,0.0,0.0243053,Unknown/Transition,two_hand
166.4885,0.07656304,0.8649814,0.2166543,-0.8085032,-0.01148499,0.2061623,0.5510788,5.960464e-08,0.0,0.0,0.0,0.2312787,-0.09770852,0.8725082,0.248877,-0.8159151,0.03788597,-0.1020671,0.5678288,0.0,0.0,0.04954504,0.0,0.02937166,Unknown/Transition,two_hand
166.5033,0.07642701,0.8647683,0.217145,-0.808014,-0.01135451,0.2063539,0.5517268,5.960464e-08,0.0,0.0,0.0,0.2306582,-0.09751478,0.8724635,0.24917,-0.8156831,0.03733796,-0.1025536,0.5681108,0.0,0.0,0.05085068,0.0,0.03327168,Unknown/Transition,two_hand
166.5143,0.07639211,0.8647197,0.2170579,-0.8076015,-0.01112649,0.2066566,0.552222,5.960464e-08,0.0,0.0,0.0,0.2301617,-0.09755826,0.8727018,0.2492153,-0.8153046,0.03731001,-0.1023227,0.5686971,0.0,0.0,0.05189444,0.0002904307,0.03638447,Unknown/Transition,two_hand
166.5309,0.07659443,0.8647797,0.2170353,-0.8071877,-0.01095271,0.2060665,0.5530504,5.960464e-08,0.0,0.0,0.0,0.2294465,-0.09760172,0.8729545,0.2494044,-0.8146448,0.03724085,-0.1015782,0.5697796,0.0,0.0,0.05339587,0.0005999113,0.04085488,Unknown/Transition,two_hand
166.543,0.07661716,0.8647116,0.2168786,-0.8071582,-0.01102018,0.2052624,0.5533909,5.960464e-08,0.0,0.0,0.0,0.2291923,-0.09751216,0.8730314,0.2496504,-0.8142429,0.03701147,-0.1011636,0.5704425,0.0,0.0,0.05392932,0.000707444,0.04244101,Unknown/Transition,two_hand
166.5623,0.07646411,0.8646241,0.2169495,-0.8070146,-0.01111108,0.2042962,0.5539558,5.960464e-08,0.0,0.0,0.0,0.228826,-0.09741928,0.8731469,0.2500134,-0.8135052,0.03645797,-0.1002553,0.5716895,0.0,0.0,0.0546971,0.0008648145,0.04719248,Unknown/Transition,two_hand
166.5695,0.07636721,0.8645647,0.2169386,-0.8068599,-0.0110391,0.2043948,0.5541462,5.960464e-08,0.0,0.0,0.0,0.228826,-0.09740695,0.8733258,0.2500201,-0.8132772,0.03629534,-0.09993973,0.5720795,0.0,0.0,0.05497004,0.0009275619,0.04996048,Unknown/Transition,two_hand
166.5852,0.0763223,0.8643671,0.2172401,-0.8062082,-0.0107408,0.204361,0.5551122,5.960464e-08,0.0,0.0,0.0,0.2285915,-0.0973442,0.873782,0.2496575,-0.8120867,0.0359424,-0.09829404,0.5740746,0.0,0.0,0.05518828,0.005571075,0.05217097,Unknown/Transition,two_hand
166.6005,0.07651383,0.864083,0.2177174,-0.805155,-0.01062643,0.2038127,0.5568419,5.960464e-08,0.0,0.0,0.0,0.2284415,-0.09727184,0.8737406,0.250109,-0.810649,0.03586313,-0.09601364,0.5764925,0.0,0.0,0.05990738,0.01223124,0.0553483,Unknown/Transition,two_hand
166.6121,0.07662523,0.8639062,0.217923,-0.8042459,-0.0106138,0.203523,0.5582601,5.960464e-08,0.0,0.0,0.0,0.2283881,-0.0972534,0.8739092,0.2501146,-0.8094859,0.03612828,-0.09398574,0.5784411,0.0,0.0,0.06353189,0.01459092,0.05647626,Unknown/Transition,two_hand
166.6279,0.07663404,0.8636659,0.2180135,-0.8024846,-0.0105179,0.2034006,0.5608351,5.960464e-08,0.0,0.0,0.0,0.2283454,-0.09715587,0.8739582,0.249749,-0.8074701,0.03733606,-0.09007362,0.5817945,0.0,0.0,0.06642444,0.01647575,0.05737801,Unknown/Transition,two_hand
166.6419,0.07673576,0.863351,0.2180773,-0.8014218,-0.01021678,0.2030668,0.562479,5.960464e-08,0.0,0.0,0.0,0.2283112,-0.09698623,0.8741096,0.2486852,-0.8058696,0.03863791,-0.08718265,0.5843634,0.0,0.0,0.07275836,0.02372132,0.07062516,Unknown/Transition,two_hand
166.6529,0.07681674,0.8630251,0.2178069,-0.8007541,-0.009956778,0.2021463,0.5637646,5.960464e-08,0.0,0.0,0.0,0.2282839,-0.09699198,0.8740055,0.2478598,-0.8042724,0.04024953,-0.08427521,0.5868762,0.0,0.0,0.07596944,0.02829489,0.08057023,Unknown/Transition,two_hand
166.6704,0.0770746,0.8629071,0.2171735,-0.8002071,-0.009890709,0.1999816,0.5653125,5.960464e-08,0.0,0.0,0.0,0.2282446,-0.09675718,0.8736784,0.2473003,-0.8019078,0.04364556,-0.08044425,0.5903963,0.0,0.0,0.0785327,0.03194252,0.09095894,Unknown/Transition,two_hand
166.682,0.07741553,0.8626803,0.2168083,-0.7998959,-0.01010901,0.1976213,0.5665777,5.960464e-08,0.0,0.0,0.0,0.2282306,-0.09645402,0.8732821,0.2473959,-0.7997628,0.0468023,-0.07726993,0.5934799,0.0,0.0,0.08061276,0.03485315,0.09936018,Unknown/Transition,two_hand
166.7026,0.07771033,0.8623824,0.2167862,-0.7989857,-0.01037957,0.1942186,0.5690284,5.960464e-08,0.0,0.0,0.0,0.2282104,-0.09603565,0.8727269,0.2477101,-0.7967522,0.05142827,-0.07320496,0.5976472,0.0,0.0,0.08365164,0.04311615,0.1242099,Unknown/Transition,two_hand
166.7132,0.07787619,0.8620833,0.216789,-0.7984996,-0.01038818,0.1929529,0.57014,5.960464e-08,0.0,0.0,0.0,0.2282033,-0.09581739,0.8724448,0.2474879,-0.7955098,0.05304486,-0.07185433,0.5993225,0.0,0.0,0.08473033,0.05069745,0.1402712,Unknown/Transition,two_hand
166.7241,0.07808814,0.8617113,0.2168561,-0.7972369,-0.0104874,0.1904542,0.5727395,5.960464e-08,0.0,0.0,0.0,0.2281976,-0.09570735,0.8722901,0.2472488,-0.7927647,0.05644073,-0.06848036,0.6030331,0.0,0.0,0.08559285,0.0567323,0.1531237,Unknown/Transition,two_hand
166.7376,0.07816809,0.8612313,0.2169889,-0.7957991,-0.01066492,0.1884788,0.5753831,5.960464e-08,0.0,0.0,0.0,0.228193,-0.0959255,0.8726031,0.2476489,-0.7893439,0.05854115,-0.06403603,0.6077899,0.0,0.0,0.0868338,0.06537552,0.1844354,Unknown/Transition,two_hand
166.7507,0.07826394,0.860962,0.2167298,-0.794287,-0.01099175,0.1864278,0.5781281,5.960464e-08,0.0,0.0,0.0,0.2281864,-0.09578163,0.8723894,0.2488289,-0.7861241,0.06023864,-0.05944267,0.6122473,0.0,0.0,0.08727477,0.07069358,0.2074976,Unknown/Transition,two_hand
166.7675,0.07824164,0.8605918,0.2167457,-0.7926235,-0.01138662,0.1844457,0.5810319,5.960464e-08,0.0,0.0,0.0,0.2281841,-0.09597094,0.8726257,0.2493473,-0.780997,0.06218677,-0.05102963,0.6193323,0.0,0.0,0.08762734,0.07493385,0.2307348,Unknown/Transition,two_hand
166.7803,0.07811651,0.8602767,0.2162627,-0.7917364,-0.01161401,0.1831971,0.5826297,5.960464e-08,0.0,0.0,0.0,0.2281823,-0.09585218,0.872493,0.2493534,-0.7773734,0.0630305,-0.04569067,0.6242036,0.0,0.0,0.09257569,0.09611278,0.2913626,Unknown/Transition,two_hand
166.7913,0.07816357,0.8598936,0.2161362,-0.7910135,-0.01197036,0.1815486,0.5841187,5.960464e-08,0.0,0.0,0.0,0.2281794,-0.09518607,0.8720075,0.2500898,-0.7742842,0.0633205,-0.04253305,0.6282241,0.0,0.0,0.09629731,0.1066666,0.3193301,Unknown/Transition,two_hand
166.8086,0.07812542,0.8597354,0.2158462,-0.7899142,-0.01311347,0.1785611,0.5864978,5.960464e-08,0.0,0.0,0.0,0.2281785,-0.09470426,0.8714265,0.2500538,-0.7702379,0.06415327,-0.03859276,0.6333472,0.0,0.0,0.0992675,0.1150588,0.3417448,Unknown/Transition,two_hand
166.8207,0.07806216,0.8595415,0.2156272,-0.7891971,-0.01382524,0.1768992,0.5879486,5.960464e-08,0.0,0.0,0.0,0.2281778,-0.09387095,0.8705551,0.2502619,-0.7688416,0.06497587,-0.03808741,0.6349883,0.0,0.0,0.1016391,0.1217423,0.3597183,Unknown/Transition,two_hand
166.8365,0.0779805,0.8595099,0.2151656,-0.7883345,-0.01422577,0.1745592,0.5897927,5.960464e-08,0.0,0.0,0.0,0.2281766,-0.0933407,0.8696871,0.2500447,-0.7672021,0.06593026,-0.03809362,0.6368697,0.0,0.0,0.1050472,0.1315164,0.3856939,Unknown/Transition,two_hand
166.8517,0.07803537,0.8593765,0.2149636,-0.7876039,-0.01400182,0.1719182,0.5915474,5.960464e-08,0.0,0.0,0.0,0.2281762,-0.09293879,0.8692371,0.2501441,-0.7649837,0.06676384,-0.03779811,0.6394637,0.0,0.0,0.1072242,0.1377682,0.4154219,Unknown/Transition,two_hand
166.862,0.0780417,0.8591916,0.2149121,-0.7870153,-0.01349195,0.1692662,0.5931053,5.960464e-08,0.0,0.0,0.0,0.228176,-0.09247527,0.8684828,0.2505891,-0.7627728,0.06752916,-0.03692077,0.6420704,0.0,0.0,0.1101884,0.1467979,0.4479633,Unknown/Transition,two_hand
166.8795,0.07777208,0.8589481,0.2146818,-0.7858697,-0.01304711,0.1648577,0.5958696,5.960464e-08,0.0,0.0,0.0,0.2281755,-0.09202,0.8675757,0.2513489,-0.7587249,0.06834357,-0.03498225,0.6468709,0.0,0.0,0.1125554,0.1539899,0.4742058,Unknown/Transition,two_hand
166.8919,0.07760181,0.858751,0.2142283,-0.7853472,-0.01313845,0.1628337,0.5971118,5.960464e-08,0.0,0.0002138082,0.0,0.2281754,-0.09157795,0.8668213,0.2514546,-0.7567335,0.06863153,-0.03420758,0.6492103,0.0,0.0,0.1144463,0.1597252,0.4952121,Unknown/Transition,two_hand
166.905,0.07741071,0.858564,0.2134656,-0.7843201,-0.01382901,0.1584078,0.5996314,5.960464e-08,0.0,0.0004031607,0.0,0.2281753,-0.09109161,0.8658953,0.2517202,-0.7526768,0.06905253,-0.03307993,0.6539229,0.0,0.0,0.1159573,0.1643027,0.5121573,Unknown/Transition,two_hand
166.9177,0.07720875,0.8578935,0.213163,-0.7838054,-0.01517261,0.15415,0.601379,5.960464e-08,0.0,0.0005427718,0.0,0.2281752,-0.09009663,0.8644229,0.2522191,-0.7490906,0.06901002,-0.03320534,0.658026,0.0,0.0,0.1181305,0.1710033,0.5500539,Unknown/Transition,two_hand
166.9308,0.07679143,0.8574226,0.2126645,-0.7836595,-0.01601775,0.1523353,0.6020093,5.960464e-08,0.0,0.0007508703,0.0,0.230568,-0.08928882,0.8629298,0.2520428,-0.7469975,0.06904304,-0.03436447,0.6603384,0.0,0.0,0.1189025,0.1756633,0.5712152,Unknown/Transition,two_hand
166.9479,0.0760733,0.856594,0.2131664,-0.7833171,-0.01709682,0.1510288,0.6027539,5.960464e-08,0.0,0.0008219195,0.0,0.2324806,-0.0881022,0.8609628,0.2519533,-0.7439466,0.07001265,-0.03775147,0.6634883,0.0,0.0,0.1200266,0.1823547,0.6015713,Unknown/Transition,two_hand
166.9606,0.07547783,0.8556452,0.2133034,-0.7829881,-0.01840471,0.1507363,0.603216,5.960464e-08,0.0,0.0008815546,0.0,0.2340098,-0.08718187,0.8590529,0.2519776,-0.7416123,0.07179644,-0.04045963,0.6657473,0.0,0.0,0.120433,0.1892641,0.6200219,Unknown/Transition,two_hand
166.9727,0.07416277,0.854174,0.2131954,-0.7822683,-0.0206353,0.1515809,0.6038656,5.960464e-08,0.0,0.0009588327,0.0,0.2362101,-0.086539,0.8572097,0.2516475,-0.7390116,0.07472418,-0.04190874,0.6682229,0.0,0.0,0.1207582,0.1970376,0.6422409,Unknown/Transition,two_hand
166.986,0.07196052,0.8516926,0.2141825,-0.7803153,-0.02537162,0.1544079,0.6054936,5.960464e-08,0.0,0.000992669,0.0,0.2369921,-0.08593858,0.8555904,0.2514597,-0.7356669,0.07833719,-0.04304878,0.6714197,0.0,0.0,0.1254862,0.2077765,0.6652215,Unknown/Transition,two_hand
167.0024,0.07115261,0.8502886,0.2140901,-0.7767684,-0.03368632,0.1576426,0.6088061,5.960464e-08,0.0,0.001032793,0.0,0.2381178,-0.08504533,0.8538202,0.251688,-0.7318271,0.08181361,-0.04428966,0.6751105,0.0,0.0,0.1322674,0.2478141,0.7320586,Unknown/Transition,two_hand
167.0297,0.07166717,0.8493099,0.2127672,-0.7743393,-0.0482153,0.1556526,0.6114296,5.960464e-08,0.0,0.001061892,0.0,0.2559644,-0.08427865,0.8514425,0.2514968,-0.7256396,0.08817333,-0.04810682,0.6807043,0.0,0.0,0.1381249,0.2948287,0.7897116,Unknown/Transition,two_hand
167.0384,0.07123423,0.848393,0.2124585,-0.7738987,-0.05037471,0.1550941,0.611955,5.960464e-08,0.0,0.005508233,0.0,0.2623217,-0.08358423,0.8495345,0.2513142,-0.7244399,0.08939592,-0.04903776,0.6817555,0.0,0.0,0.1393513,0.3269254,0.8017015,Unknown/Transition,two_hand
167.0489,0.07080636,0.8473334,0.2120113,-0.7729518,-0.05522909,0.1515051,0.6136298,5.960464e-08,0.0,0.009053905,0.0,0.2674349,-0.08236674,0.8465167,0.251457,-0.7202461,0.09365527,-0.05111315,0.6854647,0.0,0.0,0.1403316,0.3525924,0.811194,Unknown/Transition,two_hand
167.0623,0.07035938,0.8464783,0.2118803,-0.7717736,-0.05811066,0.1479389,0.6157132,5.960464e-08,0.0,0.01188377,0.0,0.27152,-0.08211575,0.8446125,0.2513544,-0.7163581,0.09822763,-0.05108711,0.6888923,0.0,0.0,0.1411153,0.3731821,0.8188164,Unknown/Transition,two_hand
167.0762,0.06959384,0.8449325,0.2127416,-0.769174,-0.06266631,0.1439098,0.6194629,5.960464e-08,0.0,0.01594842,0.0,0.277395,-0.08211975,0.8425719,0.2515539,-0.7118849,0.1040297,-0.04968119,0.6927694,0.0,0.0,0.1417421,0.389596,0.8249308,Unknown/Transition,two_hand
167.0914,0.06837624,0.8430608,0.2135837,-0.7649029,-0.06929679,0.1399613,0.6249259,5.960464e-08,0.0,0.01739123,0.0,0.2699227,-0.08098506,0.8402252,0.2513961,-0.7075439,0.1104774,-0.05147656,0.6960795,0.0,0.0,0.1426442,0.4133658,0.8337581,Unknown/Transition,two_hand
167.1074,0.066331,0.8400442,0.2144418,-0.7587163,-0.07982236,0.1377478,0.6316672,5.960464e-08,0.0,0.02292198,0.0,0.2639343,-0.08035953,0.8374973,0.2503003,-0.704507,0.1187153,-0.05242052,0.6977311,0.0,0.0,0.1451677,0.4514276,0.8369025,Unknown/Transition,two_hand
167.1187,0.06456279,0.8372208,0.2143049,-0.7524351,-0.09209976,0.1371062,0.6376213,5.960464e-08,0.0,0.03474908,0.0,0.2725492,-0.08028783,0.8351852,0.249291,-0.7016433,0.1279154,-0.04988029,0.6991755,0.0,0.0,0.1471836,0.4818247,0.8394198,Unknown/Transition,two_hand
