Time,R_PositionX,R_PositionY,R_PositionZ,R_RotationX,R_RotationY,R_RotationZ,R_RotationW,R_CurlIndex,R_CurlMiddle,R_CurlRing,R_CurlPinky,R_CurlThumb,L_PositionX,L_PositionY,L_PositionZ,L_RotationX,L_RotationY,L_RotationZ,L_RotationW,L_CurlIndex,L_CurlMiddle,L_CurlRing,L_CurlPinky,L_CurlThumb,Mudra
14.77706,-0.06129055,1.179918,0.5495203,-0.4596756,0.08281101,-0.01073525,0.8841524,5.960464e-08,0.0,0.1220586,0.05803024,0.2835748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.79863,-0.07533045,1.181965,0.5439449,-0.4659784,0.07438521,-0.003243489,0.8816578,5.960464e-08,0.0,0.1220583,0.05803024,0.2851044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.82004,-0.1138687,1.187553,0.5267553,-0.4727723,0.06256399,0.004177231,0.8789509,5.960464e-08,0.0,0.122058,0.05803024,0.2860832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.83995,-0.1230307,1.187955,0.5223779,-0.4775177,0.05160428,0.01338828,0.8770033,5.960464e-08,0.0,0.1220579,0.05803024,0.2867097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.88287,-0.1284668,1.188026,0.5178708,-0.4834376,0.03040997,0.02843164,0.8743883,5.960464e-08,0.0,0.1220577,0.05575171,0.287367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.93744,-0.1319047,1.187508,0.5143225,-0.4908299,0.0058147,0.04269583,0.8701892,5.960464e-08,0.0,0.1220576,0.04960557,0.2956864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
14.98732,-0.133198,1.186427,0.5126168,-0.4966742,-0.01064324,0.06557528,0.8653908,5.960464e-08,0.0,0.1166769,0.04758552,0.2941222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
15.03672,-0.1355611,1.185606,0.5075341,-0.4985511,-0.01519935,0.08837018,0.8622103,5.960464e-08,0.0,0.1129205,0.04692281,0.2898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
15.0659,-0.1325958,1.186572,0.5021754,-0.4959786,-0.01089336,0.08335968,0.8642556,5.960464e-08,0.0,0.1041327,0.04216642,0.2793377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
15.11341,-0.1280381,1.187111,0.4972182,-0.4940284,-0.008447583,0.08080824,0.8656412,5.960464e-08,0.0,0.09524015,0.03145112,0.2561353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Mudra/No Movement/Transition
